Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Meter Reading (KWHr),Rain,Cloudy,Fog,Drizzle,Clear,Freezing Drizzle,Ice Pellet Showers,Haze,Snow Pellets,Moderate Rain,Moderate Snow,Heavy Rain Showers,Snow Showers,Mainly Clear,Freezing Fog,Freezing Rain,Heavy Snow,Rain Showers,Mostly Cloudy,Blowing Snow,Ice Pellets,Snow,Thunderstorms,Snow Grains,Smoke,Moderate Rain Showers
1,18,hour_16,0.6,-1.6,85.0,30.0,15.0,24.1,99.75,28.0,-6.0,Clear,503.413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,hour_17,-0.6,-2.1,90.0,27.0,9.0,24.1,99.89,28.0,-4.0,Mostly Cloudy,520.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,hour_18,-1.0,-2.3,91.0,27.0,15.0,24.1,100.01,28.0,-6.0,Mostly Cloudy,517.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,hour_19,-2.2,-3.5,90.0,25.0,12.0,24.1,100.12,28.0,-6.0,Clear,523.981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,hour_20,-1.2,-3.7,83.0,29.0,19.0,24.1,100.24,28.0,-7.0,Mostly Cloudy,526.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,hour_21,-3.0,-5.1,86.0,32.0,17.0,24.1,100.23,28.0,-9.0,Mostly Cloudy,517.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,hour_22,-2.3,-4.5,84.0,33.0,17.0,24.1,100.26,28.0,-8.0,Clear,507.263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,hour_23,-3.1,-5.2,85.0,30.0,9.0,24.1,100.34,28.0,-7.0,Mostly Cloudy,486.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_0,-4.8,-6.3,90.0,31.0,12.0,24.1,100.37,28.0,-10.0,Mostly Cloudy,494.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_1,-5.1,-6.3,91.0,31.0,15.0,24.1,100.45,28.0,-11.0,Mostly Cloudy,475.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_2,-3.6,-5.0,91.0,32.0,16.0,24.1,100.47,28.0,-9.0,Mostly Cloudy,481.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_3,-2.9,-4.4,90.0,32.0,15.0,24.1,100.44,28.0,-8.0,Mostly Cloudy,477.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_4,-1.9,-4.0,86.0,35.0,14.0,24.1,100.4,28.0,-7.0,Mostly Cloudy,490.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_5,-1.6,-4.2,82.0,36.0,13.0,24.1,100.41,28.0,-6.0,Mostly Cloudy,490.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_6,-1.8,-4.4,83.0,1.0,10.0,24.1,100.4,28.0,-5.0,Mostly Cloudy,500.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_7,-1.8,-5.1,79.0,1.0,16.0,24.1,100.45,28.0,-7.0,Mostly Cloudy,522.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_8,-2.0,-4.5,83.0,1.0,10.0,24.1,100.44,28.0,-6.0,Mostly Cloudy,557.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_9,-1.7,-4.9,79.0,4.0,13.0,24.1,100.34,28.0,-6.0,Mostly Cloudy,558.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_10,-1.6,-4.9,78.0,6.0,7.0,24.1,100.33,28.0,-4.0,Cloudy,551.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,hour_11,-1.4,-4.7,79.0,5.0,17.0,24.1,100.22,28.0,-7.0,Mostly Cloudy,556.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_12,-1.2,-4.8,76.0,6.0,21.0,24.1,100.05,28.0,-7.0,Mostly Cloudy,547.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_13,-1.0,-4.5,77.0,6.0,16.0,24.1,99.93,28.0,-6.0,Cloudy,550.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,hour_14,-0.9,-4.2,78.0,9.0,17.0,24.1,99.77,28.0,-6.0,Mostly Cloudy,556.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_15,-1.2,-4.2,80.0,8.0,18.0,24.1,99.72,28.0,-6.0,Mostly Cloudy,552.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_16,-1.5,-4.6,80.0,8.0,26.0,24.1,99.6,28.0,-8.0,Mostly Cloudy,555.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_17,-2.1,-5.0,80.0,7.0,30.0,16.1,99.48,28.0,-9.0,Mostly Cloudy,548.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_18,-2.4,-5.6,79.0,7.0,32.0,16.1,99.42,28.0,-10.0,Mostly Cloudy,556.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,hour_19,-2.8,-6.1,78.0,8.0,27.0,24.1,99.3,28.0,-10.0,Snow,550.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,hour_20,-3.9,-5.1,91.0,6.0,28.0,1.6,99.21,28.0,-11.0,Snow,552.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,hour_21,-4.3,-5.4,92.0,7.0,31.0,1.2,99.16,28.0,-12.0,"Snow,Blowing Snow",545.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,19,hour_22,-4.3,-5.2,93.0,6.0,27.0,1.2,99.11,28.0,-12.0,"Snow,Blowing Snow",524.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,19,hour_23,-4.0,-5.0,92.0,6.0,32.0,1.2,98.99,28.0,-12.0,"Snow,Blowing Snow",504.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_0,-3.8,-5.0,91.0,6.0,30.0,6.4,98.84,28.0,-11.0,"Snow,Blowing Snow",503.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_1,-3.4,-4.8,91.0,6.0,29.0,16.1,98.79,28.0,-11.0,Blowing Snow,490.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,20,hour_2,-3.5,-4.5,93.0,7.0,25.0,1.2,98.79,28.0,-10.0,"Snow,Blowing Snow",491.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_3,-3.4,-4.3,94.0,5.0,22.0,1.6,98.75,28.0,-10.0,"Snow,Blowing Snow",484.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_4,-3.2,-4.2,93.0,5.0,25.0,12.9,98.7,28.0,-10.0,"Snow,Blowing Snow",489.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_5,-3.0,-3.8,94.0,5.0,21.0,1.6,98.74,28.0,-9.0,"Snow,Blowing Snow",499.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20,hour_6,-2.8,-3.4,96.0,4.0,17.0,1.6,98.8,28.0,-8.0,Snow,508.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_7,-2.8,-3.3,96.0,1.0,16.0,3.2,98.84,28.0,-8.0,Snow,538.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_8,-2.6,-3.3,95.0,1.0,15.0,4.0,98.9,28.0,-8.0,Snow,560.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_9,-2.5,-3.3,94.0,1.0,17.0,4.8,98.96,28.0,-8.0,Snow,567.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_10,-2.3,-3.2,93.0,1.0,17.0,2.4,99.04,28.0,-8.0,Snow,536.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_11,-1.9,-3.3,91.0,1.0,13.0,4.0,99.11,28.0,-6.0,Snow,530.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_12,-1.6,-3.6,86.0,2.0,16.0,9.7,99.13,28.0,-7.0,Snow,530.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_13,-1.3,-3.8,84.0,36.0,15.0,9.7,99.18,28.0,-6.0,Snow,551.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_14,-1.3,-3.7,84.0,36.0,14.0,12.9,99.25,28.0,-6.0,Snow,555.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_15,-1.3,-3.5,85.0,34.0,10.0,16.1,99.37,28.0,-5.0,Snow,557.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_16,-1.4,-3.3,87.0,35.0,16.0,16.1,99.5,28.0,-6.0,Snow,550.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_17,-1.7,-2.9,92.0,34.0,13.0,16.1,99.65,28.0,-6.0,Snow,533.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_18,-1.8,-2.9,92.0,34.0,12.0,6.4,99.76,28.0,-6.0,Snow,531.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_19,-2.2,-3.0,94.0,34.0,12.0,8.1,99.89,28.0,-6.0,Snow,521.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_20,-2.1,-3.2,92.0,34.0,7.0,24.1,99.97,28.0,-5.0,Snow,514.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_21,-2.2,-3.6,90.0,32.0,5.0,24.1,100.03,28.0,-4.0,Snow,510.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,hour_22,-2.4,-3.5,92.0,33.0,10.0,24.1,100.1,28.0,-6.0,Mostly Cloudy,505.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,20,hour_23,-2.2,-3.9,88.0,35.0,10.0,24.1,100.17,28.0,-6.0,Mostly Cloudy,470.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_0,-3.0,-4.3,90.0,32.0,8.0,24.1,100.22,28.0,-6.0,Mostly Cloudy,471.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_1,-2.9,-4.2,91.0,30.0,7.0,24.1,100.26,28.0,-6.0,Mostly Cloudy,468.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_2,-2.7,-4.4,88.0,30.0,7.0,24.1,100.32,28.0,-6.0,Mostly Cloudy,466.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_3,-3.0,-4.6,88.0,30.0,4.0,24.1,100.37,28.0,-5.0,Mostly Cloudy,468.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_4,-3.1,-4.8,88.0,29.0,5.0,24.1,100.43,28.0,-5.0,Cloudy,473.326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,hour_5,-3.7,-5.3,89.0,28.0,4.0,24.1,100.48,28.0,-5.0,Mostly Cloudy,480.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_6,-6.0,-7.2,91.0,27.0,8.0,24.1,100.53,28.0,-10.0,Mostly Cloudy,499.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_7,-6.9,-7.8,93.0,29.0,18.0,24.1,100.66,28.0,-14.0,Mainly Clear,531.441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,21,hour_8,-7.4,-9.0,89.0,29.0,18.0,24.1,100.75,28.0,-14.0,Mostly Cloudy,544.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_9,-7.0,-9.2,85.0,27.0,18.0,24.1,100.82,28.0,-14.0,Mostly Cloudy,534.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_10,-6.9,-9.4,83.0,26.0,18.0,24.1,100.83,28.0,-14.0,Mostly Cloudy,495.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_11,-6.0,-9.5,76.0,25.0,13.0,24.1,100.85,28.0,-11.0,Mostly Cloudy,475.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_12,-4.5,-8.7,73.0,27.0,16.0,24.1,100.78,28.0,-10.0,Mostly Cloudy,480.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_13,-3.7,-8.2,71.0,27.0,14.0,24.1,100.73,28.0,-9.0,Mainly Clear,475.711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,21,hour_14,-3.2,-7.1,75.0,26.0,11.0,24.1,100.67,28.0,-7.0,Mostly Cloudy,479.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_15,-2.9,-6.5,76.0,24.0,7.0,24.1,100.71,28.0,-6.0,Mostly Cloudy,492.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_16,-2.6,-5.7,79.0,22.0,8.0,24.1,100.74,28.0,-6.0,Mostly Cloudy,497.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_17,-2.9,-5.5,82.0,25.0,13.0,24.1,100.75,28.0,-8.0,Mostly Cloudy,507.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_18,-2.8,-5.3,83.0,24.0,13.0,24.1,100.76,28.0,-7.0,Mostly Cloudy,509.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_19,-2.9,-5.1,85.0,26.0,12.0,24.1,100.77,28.0,-7.0,Cloudy,521.593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,hour_20,-3.2,-5.5,84.0,23.0,15.0,24.1,100.75,28.0,-8.0,Mostly Cloudy,528.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_21,-3.5,-5.5,86.0,18.0,5.0,24.1,100.74,28.0,-6.0,Mostly Cloudy,511.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,hour_22,-3.6,-5.5,87.0,19.0,3.0,24.1,100.73,28.0,-5.0,Cloudy,509.351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,hour_23,-3.0,-5.4,84.0,20.0,10.0,24.1,100.69,28.0,-7.0,Mostly Cloudy,475.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_0,-3.6,-5.4,88.0,17.0,4.0,24.1,100.66,28.0,-5.0,Mostly Cloudy,479.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_1,-3.8,-5.0,91.0,18.0,9.0,24.1,100.65,28.0,-8.0,Cloudy,471.358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_2,-3.7,-4.8,92.0,17.0,8.0,24.1,100.6,28.0,-7.0,Mostly Cloudy,474.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_3,-3.5,-4.4,94.0,16.0,8.0,24.1,100.6,28.0,-7.0,Mostly Cloudy,476.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_4,-3.6,-4.2,95.0,19.0,7.0,24.1,100.56,28.0,-7.0,Cloudy,477.282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_5,-3.4,-3.9,96.0,18.0,8.0,12.9,100.5,28.0,-7.0,Snow,478.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_6,-3.5,-4.0,97.0,16.0,4.0,12.9,100.45,28.0,-5.0,Mostly Cloudy,490.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_7,-3.5,-3.9,97.0,15.0,10.0,16.1,100.42,28.0,-7.0,Cloudy,508.123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_8,-3.1,-3.6,96.0,17.0,9.0,6.4,100.43,28.0,-7.0,Fog,523.533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_9,-2.4,-2.8,97.0,17.0,10.0,4.8,100.41,28.0,-6.0,Snow,517.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_10,-1.8,-2.2,97.0,17.0,12.0,3.2,100.37,28.0,-6.0,"Snow,Fog",500.085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_11,-1.5,-2.0,96.0,16.0,10.0,4.8,100.27,28.0,-5.0,"Snow,Fog",496.353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_12,-1.2,-1.7,96.0,16.0,11.0,2.4,100.2,28.0,-5.0,"Freezing Drizzle,Fog",495.341,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_13,-0.8,-1.4,96.0,19.0,13.0,3.2,100.13,28.0,-5.0,"Freezing Drizzle,Fog",486.444,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_14,-0.8,-1.6,95.0,17.0,7.0,6.4,100.07,28.0,-3.0,Fog,490.917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_15,-0.8,-2.0,91.0,16.0,7.0,16.1,100.04,28.0,-3.0,Mostly Cloudy,494.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_16,-1.0,-2.1,92.0,13.0,7.0,16.1,99.99,28.0,-4.0,Cloudy,502.254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,hour_17,-1.2,-2.1,93.0,9.0,7.0,16.1,99.91,28.0,-4.0,Mostly Cloudy,505.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,22,hour_18,-1.4,-1.9,96.0,14.0,8.0,3.2,99.95,28.0,-4.0,Snow,504.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_19,-1.5,-1.8,98.0,13.0,9.0,2.4,99.95,28.0,-5.0,Snow,504.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_20,-1.6,-1.8,98.0,12.0,6.0,2.4,99.95,28.0,-4.0,Snow,501.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_21,-1.7,-2.0,98.0,7.0,9.0,4.8,99.84,28.0,-5.0,Snow,493.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_22,-2.3,-2.5,98.0,6.0,5.0,6.4,99.87,28.0,-4.0,Snow,494.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,hour_23,-2.1,-2.3,99.0,7.0,8.0,3.2,99.79,28.0,-5.0,Snow,484.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,hour_0,0.0,-0.2,100.0,6.0,9.0,24.1,99.94,28.0,-6.0,Mostly Cloudy,488.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_1,-2.4,-2.6,99.0,3.0,13.0,1.2,99.64,28.0,-7.0,"Snow,Fog",484.478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,hour_2,-2.8,-3.0,99.0,5.0,19.0,1.6,99.61,28.0,-9.0,Fog,491.187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,hour_3,-2.7,-2.9,98.0,4.0,17.0,6.4,99.62,28.0,-8.0,Fog,488.693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,hour_4,-2.6,-2.9,98.0,3.0,17.0,8.1,99.58,28.0,-8.0,Fog,493.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,hour_5,-2.6,-2.9,98.0,3.0,10.0,12.9,99.58,28.0,-6.0,Mostly Cloudy,503.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_6,-2.6,-3.1,97.0,36.0,13.0,12.9,99.51,28.0,-7.0,Mostly Cloudy,512.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_7,-2.5,-3.5,93.0,35.0,15.0,16.1,99.51,28.0,-7.0,Cloudy,528.165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,hour_8,-2.6,-4.0,90.0,36.0,17.0,24.1,99.51,28.0,-8.0,Mostly Cloudy,562.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_9,-2.4,-4.2,87.0,36.0,13.0,24.1,99.56,28.0,-7.0,Mostly Cloudy,548.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_10,-1.7,-4.2,83.0,35.0,17.0,24.1,99.54,28.0,-7.0,Mostly Cloudy,535.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_11,-1.6,-4.3,82.0,35.0,17.0,24.1,99.49,28.0,-7.0,Mostly Cloudy,515.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_12,-1.1,-3.9,81.0,33.0,14.0,24.1,99.42,28.0,-6.0,Mostly Cloudy,494.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_13,-0.5,-3.9,78.0,32.0,15.0,24.1,99.38,28.0,-5.0,Mostly Cloudy,528.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_14,-0.6,-4.4,75.0,31.0,18.0,24.1,99.36,28.0,-6.0,Mostly Cloudy,549.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_15,-0.9,-4.9,74.0,32.0,19.0,24.1,99.42,28.0,-6.0,Mostly Cloudy,563.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,hour_16,-1.4,-5.2,75.0,31.0,14.0,24.1,99.49,28.0,-6.0,Cloudy,560.527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,hour_17,-1.2,-5.3,73.0,30.0,19.0,24.1,99.55,28.0,-7.0,Snow,549.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
